CXOC J100031.9+021811    87 150.13303  2.303275 0.15  6.58E-03 1.93E-04  8.87E-14 2.60E-15  34.12 160.06 1051.2  35.4 168.44  4.10E-03 1.53E-04  2.23E-14 8.34E-16  26.74 158.31  634.9  27.7 167.2   2.54E-03 1.19E-04  6.66E-14 3.13E-15  21.28 163.45  419.9  22.9 170.98  -0.22  -0.27  -0.17 
CXOC J100033.1+021730    88 150.13796  2.2917   0.14  4.59E-03 1.60E-04  6.19E-14 2.16E-15  28.66 163.77  797.6  31.  163.63  3.31E-03 1.36E-04  1.81E-14 7.42E-16  24.39 161.99  561.8  26.2 162.39  1.40E-03 8.90E-05  3.67E-14 2.34E-15  15.68 167.2   232.5  17.4 166.14  -0.4   -0.45  -0.34 
CXOC J100107.5+022457    89 150.28126  2.415948 0.2   6.09E-04 6.63E-05  8.20E-15 8.94E-16   9.17 158.67   96.   12.4 161.06  2.49E-04 4.15E-05  1.36E-15 2.26E-16   6.02 156.04   35.    7.8 158.94  3.67E-04 5.26E-05  9.63E-15 1.38E-15   6.98 164.     60.2  10.3 165.64   0.16   0.01   0.33 
CXOC J100108.3+022342    90 150.2848   2.395128 0.27  1.66E-03 1.00E-04  2.24E-14 1.35E-15  16.59 161.47  259.9  18.6 162.66  1.06E-03 7.90E-05  5.79E-15 4.31E-16  13.43 159.    162.   14.7 160.78  6.11E-04 6.24E-05  1.60E-14 1.64E-15   9.76 166.45  101.7  12.4 166.75  -0.26  -0.36  -0.16 
CXOC J100109.0+022416    91 150.28762  2.404634 0.52  4.52E-04 5.54E-05  6.09E-15 7.46E-16   8.16 160.39   70.3  10.6 163.31  2.27E-04 3.81E-05  1.24E-15 2.08E-16   5.96 157.87   31.5   7.4 161.34  2.45E-04 4.19E-05  6.44E-15 1.10E-15   5.85 165.46   38.9   8.5 167.49   0.01  -0.18   0.2  
CXOC J100109.3+022255    92 150.28878  2.382038 1.1   3.13E-04 5.06E-05  4.22E-15 6.82E-16   6.19 156.55   50.5   9.5 157.    2.15E-04 3.86E-05  1.17E-15 2.11E-16   5.55 154.22   36.5   7.8 155.2   8.22E-05 3.29E-05  2.16E-15 8.64E-16   2.5  160.75   17.1   6.7 160.98  -0.5   -0.74  -0.25 
CXOC J100113.9+022548    93 150.30805  2.430125 0.16  2.77E-03 1.27E-04  3.73E-14 1.72E-15  21.69 160.48  400.   22.6 161.04  1.81E-03 1.03E-04  9.89E-15 5.60E-16  17.66 157.62  264.6  18.4 158.78  9.41E-04 7.51E-05  2.47E-14 1.97E-15  12.54 166.32  137.3  14.  165.96  -0.3   -0.37  -0.22 
CXOC J100114.2+022357    94 150.30951  2.399253 0.17  3.34E-03 1.39E-04  4.49E-14 1.87E-15  24.01 162.    542.5  26.  161.74  2.43E-03 1.18E-04  1.32E-14 6.43E-16  20.53 159.51  389.9  22.1 159.98  9.52E-04 7.54E-05  2.50E-14 1.98E-15  12.63 166.98  154.4  14.7 165.72  -0.42  -0.49  -0.36 
CXOC J100114.6+022450    95 150.31115  2.413919 0.39  8.81E-04 7.64E-05  1.19E-14 1.03E-15  11.55 156.1   130.8  13.8 154.59  5.58E-04 5.92E-05  3.04E-15 3.23E-16   9.41 153.53   86.6  11.2 152.6   3.27E-04 4.95E-05  8.57E-15 1.30E-15   6.59 161.29   42.7   8.9 159.09  -0.26  -0.39  -0.11 
CXOC J100115.4+022253    96 150.31426  2.381637 0.33  1.20E-03 8.55E-05  1.62E-14 1.15E-15  14.09 160.03  177.4  15.6 161.76  7.98E-04 6.88E-05  4.35E-15 3.75E-16  11.6  157.58  118.8  12.8 159.95  3.98E-04 5.12E-05  1.05E-14 1.34E-15   7.84 164.95   58.4   9.8 165.65  -0.33  -0.44  -0.21 
CXOC J100116.9+021958    97 150.32073  2.333036 0.15  1.09E-03 8.72E-05  1.47E-14 1.17E-15  12.56 157.54  160.7  15.5 159.26  6.44E-04 6.45E-05  3.51E-15 3.52E-16   9.97 154.79   91.8  11.6 157.09  4.46E-04 5.93E-05  1.17E-14 1.56E-15   7.5  163.15   71.5  11.3 163.95  -0.17  -0.3   -0.05 
CXOC J100118.9+022250    98 150.32874  2.380581 0.29  9.29E-04 7.66E-05  1.25E-14 1.03E-15  12.14 163.47  147.1  14.5 164.55  5.27E-04 5.64E-05  2.88E-15 3.07E-16   9.38 160.77   78.7  10.7 162.55  4.07E-04 5.25E-05  1.07E-14 1.38E-15   7.75 168.7    67.7  10.6 168.87  -0.13  -0.26   0.01 
CXOC J100119.8+022328    99 150.33257  2.39121  0.4   3.65E-04 5.23E-05  4.92E-15 7.05E-16   6.98 160.68   54.6   9.8 163.87  1.37E-04 3.15E-05  7.48E-16 1.72E-16   4.35 158.06   21.2   6.4 161.83  2.34E-04 4.26E-05  6.15E-15 1.12E-15   5.49 165.97   36.2   8.5 168.27   0.19  -0.01   0.4  
CXOC J100121.8+022201   100 150.34101  2.367167 0.28  9.09E-04 7.14E-05  1.23E-14 9.63E-16  12.77 181.22  141.9  14.3 158.65  5.79E-04 5.58E-05  3.16E-15 3.05E-16  10.36 177.39   93.7  11.6 156.67  3.25E-04 4.48E-05  8.54E-15 1.18E-15   7.24 189.12   45.8   9.2 163.02  -0.27  -0.39  -0.13 
CXOC J100122.0+022334   101 150.3418   2.392769 0.29  7.12E-04 6.94E-05  9.60E-15 9.35E-16  10.27 155.37   82.8  11.4 156.8   4.30E-04 5.25E-05  2.35E-15 2.86E-16   8.22 152.68   54.5   9.2 154.67  2.49E-04 4.42E-05  6.53E-15 1.16E-15   5.63 160.84   28.2   7.7 161.37  -0.27  -0.43  -0.11 
CXOC J100123.4+022327   102 150.34768  2.391006 0.23  5.08E-04 6.42E-05  6.84E-15 8.65E-16   7.91 161.13   69.9  11.4 153.44  1.41E-04 3.47E-05  7.67E-16 1.89E-16   4.06 157.83   13.1   6.  151.3   3.50E-04 5.37E-05  9.20E-15 1.41E-15   6.52 167.94   54.8  10.2 158.01   0.37   0.2    0.53 
CXOC J100109.5+022717   103 150.28988  2.45489  0.11  2.58E-03 1.52E-04  3.47E-14 2.05E-15  16.93 104.45  155.4  14.6  75.37  1.59E-03 1.19E-04  8.64E-15 6.50E-16  13.29 102.51   94.7  11.6  73.99  9.87E-04 9.43E-05  2.59E-14 2.48E-15  10.44 108.4    59.8   9.7  78.45  -0.21  -0.31  -0.11 
CXOC J100005.0+022513   104 150.02099  2.420464 0.24  7.54E-04 6.93E-05  1.02E-14 9.34E-16  10.92 179.22  129.5  14.3 166.97  4.60E-04 5.17E-05  2.51E-15 2.82E-16   8.9  175.68   77.2  10.8 164.06  2.99E-04 4.73E-05  7.84E-15 1.24E-15   6.32 186.48   52.6  10.3 173.11  -0.21  -0.34  -0.06 
CXOC J100005.3+023059   105 150.0223   2.516554 0.11  1.33E-03 9.14E-05  1.79E-14 1.23E-15  14.55 159.93  188.   16.4 159.9   5.85E-04 6.01E-05  3.19E-15 3.28E-16   9.73 157.15   75.8  10.6 157.52  7.27E-04 6.82E-05  1.91E-14 1.79E-15  10.67 165.6   108.8  13.  165.07   0.11   0.     0.22 
CXOC J100009.6+022816   106 150.04024  2.471334 0.7   5.74E-04 6.15E-05  7.73E-15 8.29E-16   9.32 159.58   87.3  11.6 161.    1.04E-04 2.77E-05  5.69E-16 1.51E-16   3.77 157.3    15.9   5.8 159.18  4.76E-04 5.53E-05  1.25E-14 1.45E-15   8.62 164.13   76.9  11.  165.     0.57   0.44   0.71 
CXOC J100012.2+022937   107 150.05106  2.493862 0.44  7.35E-04 6.99E-05  9.90E-15 9.42E-16  10.51 159.97  110.5  13.2 160.72  2.19E-04 3.84E-05  1.19E-15 2.09E-16   5.69 157.65   31.5   7.6 158.82  4.99E-04 5.76E-05  1.31E-14 1.51E-15   8.68 164.62   77.8  11.4 164.86   0.35   0.21   0.49 
CXOC J100014.0+022838   108 150.05858  2.477451 0.3   1.44E-03 9.32E-05  1.94E-14 1.26E-15  15.4  158.42  212.6  17.  156.54  8.06E-04 6.93E-05  4.39E-15 3.78E-16  11.61 156.22  127.2  13.2 154.77  6.13E-04 6.19E-05  1.61E-14 1.62E-15   9.94 162.78   88.5  11.7 160.38  -0.13  -0.25  -0.03 
CXOC J100014.1+023019   109 150.05913  2.505388 0.83  3.62E-04 5.28E-05  4.88E-15 7.12E-16   6.85 158.65   50.   10.  158.67  2.08E-04 3.77E-05  1.14E-15 2.06E-16   5.53 156.27   26.7   7.2 156.69  1.61E-04 3.85E-05  4.22E-15 1.01E-15   4.18 163.45   23.1   7.8 162.78  -0.17  -0.38   0.06 
CXOC J100014.9+022718   110 150.06217  2.455058 0.17  2.31E-03 1.17E-04  3.12E-14 1.57E-15  19.87 161.03  378.9  22.2 161.27  1.61E-03 9.67E-05  8.77E-15 5.27E-16  16.64 158.73  255.   18.1 159.43  7.63E-04 6.88E-05  2.00E-14 1.80E-15  11.11 165.64  120.6  13.5 165.37  -0.35  -0.43  -0.27 
CXOC J100015.3+022504   111 150.06414  2.41779  0.23  4.67E-04 5.79E-05  6.29E-15 7.81E-16   8.05 165.28   54.3   9.5 124.24  2.25E-04 3.87E-05  1.23E-15 2.11E-16   5.83 162.4    25.7   6.7 122.85  2.42E-04 4.30E-05  6.35E-15 1.13E-15   5.62 171.13   26.6   7.3 127.24   0.    -0.18   0.19 
CXOC J100024.6+023149   112 150.1027   2.530332 0.1   5.15E-03 1.75E-04  6.94E-14 2.36E-15  29.41 155.16  621.4  27.6 120.7   3.69E-03 1.49E-04  2.01E-14 8.11E-16  24.78 152.09  445.8  23.4 119.48  1.41E-03 9.25E-05  3.71E-14 2.43E-15  15.27 161.45  171.6  15.2 123.27  -0.42  -0.48  -0.37 
CXOC J100050.1+022855   113 150.20884  2.48201  0.16  5.75E-04 7.36E-05  7.75E-15 9.91E-16   7.82 124.74   83.   11.5 120.73  4.19E-04 5.87E-05  2.29E-15 3.20E-16   7.16 123.03   64.5   9.8 119.66  1.40E-04 4.45E-05  3.67E-15 1.17E-15   3.14 128.14   18.2   6.8 122.95  -0.51  -0.69  -0.32 
CXOC J100031.7+023123   114 150.13231  2.523272 0.17  5.36E-04 8.00E-05  7.22E-15 1.08E-15   6.69 103.5    56.8   9.8  75.24  1.11E-04 4.16E-05  6.08E-16 2.27E-16   2.68  92.86    9.6   4.9  73.93  4.57E-04 7.23E-05  1.20E-14 1.90E-15   6.32 106.57   49.2   9.2  78.06   0.57   0.41   0.75 
CXOC J100014.8+023934   115 150.06205  2.659707 0.65  8.87E-04 1.33E-04  1.19E-14 1.79E-15   6.65  70.43   72.   11.3  69.67  7.27E-04 1.07E-04  3.97E-15 5.85E-16   6.79  68.5    56.6   9.5  67.88  2.22E-04 8.57E-05  5.81E-15 2.25E-15   2.58  74.48   16.3   7.1  73.59  -0.52  -0.69  -0.32 
CXOC J100041.1+023350   116 150.17133  2.564084 0.13  2.98E-03 1.63E-04  4.01E-14 2.20E-15  18.23 109.56  298.5  19.9  93.76  1.89E-03 1.28E-04  1.03E-14 7.00E-16  14.71 107.6   192.7  15.9  92.06  1.07E-03 1.01E-04  2.82E-14 2.64E-15  10.68 113.57  102.1  12.6  97.44  -0.25  -0.34  -0.17 
CXOC J100045.4+023623   117 150.1892   2.606555 0.64  1.36E-03 1.27E-04  1.83E-14 1.72E-15  10.64  97.69  109.7  13.5  84.78  8.31E-04 9.51E-05  4.53E-15 5.19E-16   8.73  95.03   64.7  10.1  82.46  5.31E-04 8.61E-05  1.39E-14 2.26E-15   6.15 103.28   45.9   9.8  89.86  -0.19  -0.34  -0.05 
CXOC J100047.7+023551   118 150.19892  2.597727 0.55  1.45E-03 1.42E-04  1.95E-14 1.91E-15  10.21  76.52   87.9  11.3  74.61  7.13E-04 9.75E-05  3.89E-15 5.32E-16   7.31  75.01   35.2   7.6  73.27  7.88E-04 1.07E-04  2.07E-14 2.81E-15   7.37  79.6    49.7   8.9  77.51   0.06  -0.09   0.21 
CXOC J100111.9+023025   119 150.29979  2.506947 0.19  9.81E-04 1.08E-04  1.32E-14 1.45E-15   9.1   92.58   93.3  12.   97.96  7.47E-04 8.95E-05  4.07E-15 4.88E-16   8.34  91.09   70.7  10.3  96.75  2.17E-04 5.95E-05  5.71E-15 1.56E-15   3.66  95.61   23.4   7.3 100.48  -0.54  -0.69  -0.38 
CXOC J100117.7+023309   120 150.32375  2.55268  0.56  1.25E-03 1.28E-04  1.69E-14 1.72E-15   9.83  90.36  116.4  13.6  92.52  9.17E-04 1.03E-04  5.00E-15 5.59E-16   8.94  88.07   70.1  10.5  90.6   4.15E-04 8.36E-05  1.09E-14 2.19E-15   4.98  94.36   45.3   9.5  96.48  -0.36  -0.5   -0.21 
CXOC J100046.0+023238   121 150.19172  2.543957 0.27  6.94E-04 8.95E-05  9.36E-15 1.21E-15   7.74  81.66   49.4   8.7  82.45  3.58E-04 6.39E-05  1.95E-15 3.49E-16   5.59  80.87   27.1   6.7  81.85  2.87E-04 5.85E-05  7.54E-15 1.53E-15   4.93  83.16   23.2   6.4  83.7   -0.13  -0.35   0.1  
CXOC J100047.0+023408   123 150.19616  2.568885 0.76  2.19E-04 6.30E-05  2.95E-15 8.50E-16   3.47  77.94   15.2   6.3  78.39  5.88E-05 3.35E-05  3.21E-16 1.82E-16   1.76  76.88    4.6   4.   77.47  1.56E-04 5.43E-05  4.10E-15 1.42E-15   2.89  80.04   11.7   5.8  80.44   0.23  -0.13   0.63 
CXOC J100049.2+023010   124 150.20536  2.502848 0.61  4.42E-04 8.72E-05  5.96E-15 1.18E-15   5.05  59.15   26.3   6.7  45.05  2.38E-04 6.26E-05  1.30E-15 3.41E-16   3.81  58.75   15.1   5.4  44.95  1.99E-04 6.11E-05  5.23E-15 1.60E-15   3.27  59.87   10.9   4.9  45.22  -0.16  -0.47   0.19 
CXOC J100053.7+023303   126 150.22399  2.550894 0.82  3.38E-04 6.87E-05  4.55E-15 9.26E-16   4.91  74.84   28.9   7.1  78.32  2.74E-04 5.93E-05  1.49E-15 3.23E-16   4.61  74.03   21.7   6.2  77.58  9.08E-05 4.02E-05  2.38E-15 1.05E-15   2.27  76.41    8.    4.6  79.81  -0.52  -0.84  -0.18 
CXOC J100054.4+023215   127 150.22704  2.537533 0.49  7.00E-04 9.22E-05  9.44E-15 1.24E-15   7.61  79.63   63.4   9.7  80.17  1.33E-04 4.11E-05  7.25E-16 2.24E-16   3.24  78.95   15.    5.4  79.67  5.22E-04 7.95E-05  1.37E-14 2.09E-15   6.56  80.87   50.3   8.8  81.15   0.52   0.33   0.7  
CXOC J100055.3+023441   128 150.23063  2.578209 0.36  3.57E-03 2.10E-04  4.82E-14 2.83E-15  17.03  77.35  290.7  19.5  77.89  2.64E-03 1.79E-04  1.44E-14 9.74E-16  14.78  76.12  210.6  16.6  76.84  9.99E-04 1.15E-04  2.62E-14 3.01E-15   8.7   79.83   82.3  11.3  80.1   -0.43  -0.52  -0.34 
CXOC J100055.6+023110   129 150.23197  2.519462 0.28  7.79E-04 9.32E-05  1.05E-14 1.26E-15   8.33  83.9    62.7   9.6  83.44  5.28E-04 7.62E-05  2.88E-15 4.15E-16   6.94  83.29   43.9   8.2  83.06  2.49E-04 5.41E-05  6.52E-15 1.42E-15   4.59  85.01   17.4   5.8  84.19  -0.37  -0.56  -0.17 
CXOC J100055.8+023240   130 150.2327   2.544621 0.58  2.46E-04 5.86E-05  3.32E-15 7.89E-16   4.21  78.22   22.1   6.4  79.41  1.73E-04 4.68E-05  9.42E-16 2.55E-16   3.69  77.46   15.    5.4  78.84  8.12E-05 3.78E-05  2.13E-15 9.92E-16   2.15  79.69    6.7   4.4  80.59  -0.48  -0.86  -0.04 
CXOC J100056.1+023510   131 150.23391  2.586257 0.68  1.27E-03 1.32E-04  1.71E-14 1.79E-15   9.55  75.94  104.6  12.5  76.64  8.63E-04 1.06E-04  4.71E-15 5.76E-16   8.18  74.57   69.8  10.2  75.43  4.18E-04 8.19E-05  1.10E-14 2.15E-15   5.12  78.75   38.    8.5  79.24  -0.33  -0.49  -0.17 
CXOC J100056.3+023355   132 150.23484  2.565505 1.14  3.54E-04 7.68E-05  4.77E-15 1.03E-15   4.63  73.73   31.4   7.7  71.5   2.52E-04 6.02E-05  1.37E-15 3.28E-16   4.18  72.73   18.7   6.   70.67  1.27E-04 5.30E-05  3.33E-15 1.39E-15   2.4   75.73   13.4   5.6  73.15  -0.37  -0.67  -0.04 
CXOC J100100.5+023133   135 150.25217  2.526002 0.21  5.50E-04 8.40E-05  7.42E-15 1.13E-15   6.57  83.33   48.5   8.9  83.69  1.72E-04 4.69E-05  9.38E-16 2.56E-16   3.66  82.53   16.4   5.6  83.07  3.57E-04 6.84E-05  9.37E-15 1.80E-15   5.21  84.86   34.8   7.8  84.96   0.3    0.06   0.53 
CXOC J100100.6+022911   136 150.25266  2.486437 0.15  3.89E-04 7.27E-05  5.24E-15 9.80E-16   5.35  81.78   38.2   8.1  81.25  3.27E-04 6.27E-05  1.78E-15 3.42E-16   5.2   81.11   31.3   7.3  80.8   8.41E-05 4.20E-05  2.21E-15 1.10E-15   2.01  83.04    6.6   4.6  82.49  -0.62  -0.89  -0.33 
CXOC J100105.8+023041   138 150.27425  2.511439 0.14  1.03E-03 1.14E-04  1.39E-14 1.53E-15   9.08  78.71  108.1  12.4  77.96  5.26E-04 8.02E-05  2.87E-15 4.37E-16   6.57  77.8    54.    9.   77.23  5.62E-04 8.51E-05  1.47E-14 2.23E-15   6.59  80.48   52.5   9.1  79.5    0.02  -0.16   0.19 
CXOC J100106.3+023134   139 150.27625  2.526355 0.19  8.60E-04 1.07E-04  1.16E-14 1.44E-15   8.06  76.26   69.2  10.3  80.01  5.42E-04 8.28E-05  2.96E-15 4.51E-16   6.56  75.27   46.5   8.5  79.17  2.69E-04 6.40E-05  7.05E-15 1.68E-15   4.2   78.24   22.    6.7  81.8   -0.34  -0.53  -0.13 
CXOC J100110.1+023242   140 150.29244  2.545221 0.36  1.21E-03 1.34E-04  1.63E-14 1.80E-15   9.06  75.46  104.9  12.7  72.8   7.98E-04 1.04E-04  4.35E-15 5.66E-16   7.69  74.1    59.9   9.7  71.58  4.21E-04 8.71E-05  1.10E-14 2.29E-15   4.8   78.23   42.8   8.9  75.52  -0.29  -0.45  -0.12 
CXOC J100012.8+023522   142 150.05372  2.589694 0.1   6.62E-03 2.69E-04  8.92E-14 3.63E-15  24.57  83.44  569.2  26.4  83.23  5.09E-03 2.36E-04  2.78E-14 1.29E-15  21.55  82.54  450.3  23.5  82.53  1.36E-03 1.24E-04  3.56E-14 3.25E-15  10.95  85.19  118.3  12.9  84.76  -0.57  -0.62  -0.51 
CXOC J100016.4+023724   144 150.06843  2.623593 0.43  1.23E-03 1.25E-04  1.66E-14 1.68E-15   9.88  78.79   83.   11.2  77.5   9.77E-04 1.09E-04  5.33E-15 5.92E-16   9.    77.57   66.6   9.9  76.44  2.54E-04 6.34E-05  6.67E-15 1.67E-15   3.99  81.25   16.5   6.3  79.82  -0.57  -0.71  -0.42 
CXOC J100020.3+023456   145 150.08466  2.58238  0.49  4.21E-04 7.14E-05  5.68E-15 9.63E-16   5.9   83.71   40.3   8.1  85.33  3.24E-04 6.06E-05  1.77E-15 3.30E-16   5.36  83.02   30.4   7.1  84.82  1.20E-04 4.18E-05  3.15E-15 1.10E-15   2.86  84.99    9.5   4.9  86.42  -0.5   -0.76  -0.24 
CXOC J100022.7+023801   146 150.09493  2.633687 1.14  4.15E-04 8.47E-05  5.59E-15 1.14E-15   4.9   77.64   31.6   8.   77.44  2.38E-04 5.94E-05  1.30E-15 3.24E-16   4.01  76.27   18.5   6.   76.22  1.80E-04 6.22E-05  4.73E-15 1.63E-15   2.9   80.43   16.5   6.5  80.1   -0.18  -0.45   0.14 
CXOC J100024.8+023302   148 150.10355  2.550774 0.13  1.08E-03 1.07E-04  1.45E-14 1.44E-15  10.07  87.25  101.5  11.9  87.5   8.09E-04 9.21E-05  4.41E-15 5.02E-16   8.78  86.7    76.2  10.4  87.18  2.63E-04 5.44E-05  6.91E-15 1.43E-15   4.83  88.2    26.2   6.7  88.12  -0.52  -0.66  -0.36 
CXOC J100024.9+023956   149 150.10389  2.665734 0.95  1.46E-03 1.54E-04  1.97E-14 2.07E-15   9.52  71.96   90.4  12.4  72.95  1.07E-03 1.24E-04  5.86E-15 6.78E-16   8.64  70.     64.7  10.   71.13  3.64E-04 9.10E-05  9.55E-15 2.39E-15   4.    76.08   26.2   8.2  76.89  -0.46  -0.61  -0.31 
CXOC J100030.4+023735   150 150.12688  2.6266   0.45  1.89E-03 1.61E-04  2.55E-14 2.17E-15  11.75  72.18  146.5  14.3  75.85  1.37E-03 1.35E-04  7.49E-15 7.36E-16  10.18  70.84   99.4  11.9  74.6   5.46E-04 9.16E-05  1.43E-14 2.41E-15   5.93  74.9    48.8   9.   78.57  -0.41  -0.54  -0.28 
CXOC J100039.0+023719   152 150.16289  2.622054 0.69  7.54E-04 1.17E-04  1.02E-14 1.57E-15   6.5   75.17   87.7  12.   76.01  5.44E-04 8.98E-05  2.97E-15 4.90E-16   6.06  73.5    53.6   9.2  74.53  2.22E-04 7.74E-05  5.83E-15 2.03E-15   2.87  78.62   36.8   8.9  79.19  -0.42  -0.62  -0.2  
CXOC J100039.2+023551   153 150.16359  2.597608 0.48  5.82E-04 1.00E-04  7.84E-15 1.35E-15   5.81  77.63   59.5  10.3  76.14  3.93E-04 7.52E-05  2.14E-15 4.10E-16   5.22  76.27   41.8   8.3  74.97  1.59E-04 6.61E-05  4.18E-15 1.74E-15   2.4   80.4    20.3   7.3  78.67  -0.42  -0.67  -0.17 
CXOC J100043.1+023717   154 150.17983  2.621466 0.72  8.92E-04 1.25E-04  1.20E-14 1.68E-15   7.14  73.87   70.4  11.2  74.02  7.04E-04 1.01E-04  3.84E-15 5.52E-16   6.96  71.98   50.9   9.1  72.3   1.74E-04 7.41E-05  4.57E-15 1.95E-15   2.34  77.83   21.5   7.6  77.75  -0.6   -0.77  -0.41 
CXOC J095906.3+015624   155 149.77637  1.940249 0.11  9.81E-04 7.40E-05  1.32E-14 9.97E-16  13.24 195.99  169.7  16.  187.9   6.16E-04 5.64E-05  3.36E-15 3.07E-16  10.94 191.55  120.4  13.1 185.02  3.35E-04 4.75E-05  8.79E-15 1.25E-15   7.03 205.2    52.5  10.4 194.62  -0.28  -0.4   -0.16 
CXOC J095840.5+015948   156 149.66884  1.996794 0.12  9.12E-04 7.74E-05  1.23E-14 1.04E-15  11.83 164.1   142.2  14.7 162.1   5.58E-04 5.82E-05  3.04E-15 3.17E-16   9.59 161.51   90.3  11.5 160.05  3.19E-04 5.01E-05  8.38E-15 1.32E-15   6.35 169.34   50.1  10.  166.52  -0.27  -0.4   -0.13 
CXOC J095842.0+015858   157 149.67513  1.982823 0.1   1.49E-03 9.82E-05  2.01E-14 1.32E-15  15.23 160.28  271.   19.3 162.4   1.03E-03 7.90E-05  5.63E-15 4.31E-16  13.06 157.75  184.2  15.7 160.35  4.45E-04 5.88E-05  1.17E-14 1.54E-15   7.6  165.37   84.3  12.  166.76  -0.39  -0.49  -0.29 
CXOC J095842.9+020125   158 149.67885  2.023838 0.25  5.13E-04 5.79E-05  6.91E-15 7.81E-16   8.85 164.94   51.6   8.9  89.8   3.34E-04 4.48E-05  1.82E-15 2.44E-16   7.46 162.52   26.3   6.6  89.36  2.26E-04 4.04E-05  5.94E-15 1.06E-15   5.6  169.77   25.1   6.6  90.75  -0.21  -0.38  -0.04 
CXOC J095850.5+015835   159 149.71047  1.976449 0.24  5.55E-04 6.03E-05  7.48E-15 8.12E-16   9.21 165.4    97.3  12.1 165.6   3.44E-04 4.55E-05  1.88E-15 2.48E-16   7.58 163.18   59.2   9.5 163.84  1.92E-04 3.91E-05  5.05E-15 1.03E-15   4.9  169.81   40.3   8.6 169.27  -0.3   -0.47  -0.12 
CXOC J095851.7+020059   160 149.71561  2.016628 0.32  6.73E-04 6.59E-05  9.07E-15 8.88E-16  10.21 165.62  110.9  13.  167.48  4.86E-04 5.35E-05  2.65E-15 2.92E-16   9.08 163.58   78.9  10.8 165.91  1.94E-04 3.99E-05  5.10E-15 1.05E-15   4.86 169.61   33.3   8.4 170.84  -0.43  -0.57  -0.27 
CXOC J095856.1+020435   161 149.73379  2.076466 0.2   4.66E-04 6.30E-05  6.28E-15 8.49E-16   7.4  151.21   61.2  10.7 161.15  3.70E-04 5.08E-05  2.02E-15 2.77E-16   7.29 148.7    47.7   8.9 159.18  9.01E-05 3.85E-05  2.36E-15 1.01E-15   2.34 156.3    14.7   7.2 165.57  -0.61  -0.8   -0.42 
CXOC J095856.6+020139   162 149.73592  2.027631 0.23  1.55E-03 9.43E-05  2.09E-14 1.27E-15  16.46 165.06  246.7  18.  157.99  9.66E-04 7.40E-05  5.27E-15 4.03E-16  13.08 163.    185.2  15.6 156.41  3.80E-04 4.91E-05  9.98E-15 1.29E-15   7.74 169.11   62.6  10.  161.54  -0.43  -0.54  -0.33 
CXOC J095857.0+020355   163 149.73762  2.065303 0.16  1.31E-03 9.18E-05  1.77E-14 1.24E-15  14.27 162.31  212.9  17.3 164.71  8.55E-04 7.17E-05  4.66E-15 3.91E-16  11.92 159.87  141.   13.9 162.72  4.67E-04 5.87E-05  1.23E-14 1.54E-15   7.99 167.19   69.5  11.1 169.04  -0.29  -0.39  -0.17 
CXOC J095857.2+015843   164 149.73833  1.978874 0.2   1.38E-03 9.31E-05  1.86E-14 1.25E-15  14.88 155.81  196.8  16.5 157.54  1.32E-04 3.12E-05  7.17E-16 1.70E-16   4.22 153.74   21.3   6.5 155.96  1.16E-03 8.43E-05  3.04E-14 2.21E-15  13.76 159.92  176.2  15.6 160.95   0.77   0.69   0.84 
CXOC J095858.3+015705   165 149.74308  1.951634 0.1   1.95E-03 1.10E-04  2.63E-14 1.48E-15  17.77 160.52  302.7  20.2 162.76  1.30E-03 8.78E-05  7.09E-15 4.79E-16  14.8  157.89  202.4  16.4 160.62  6.22E-04 6.55E-05  1.63E-14 1.72E-15   9.48 165.85  100.5  12.6 167.35  -0.34  -0.42  -0.25 
CXOC J095858.6+020139   166 149.74451  2.02764  0.17  4.49E-03 1.60E-04  6.06E-14 2.16E-15  28.06 162.53  786.4  31.  164.52  3.44E-03 1.40E-04  1.88E-14 7.62E-16  24.67 160.43  589.2  26.8 162.94  1.07E-03 7.98E-05  2.80E-14 2.10E-15  13.33 166.69  196.1  16.3 167.89  -0.51  -0.57  -0.46 
CXOC J095901.3+020134   167 149.75551  2.026193 0.45  6.40E-04 6.35E-05  8.62E-15 8.55E-16  10.08 164.71   95.1  12.  165.7   3.95E-04 4.83E-05  2.16E-15 2.64E-16   8.18 162.45   72.8  10.3 164.01  1.34E-04 3.39E-05  3.51E-15 8.91E-16   3.94 169.18   22.2   7.1 169.22  -0.51  -0.68  -0.34 
CXOC J095840.6+020426   168 149.66915  2.074124 0.1   5.37E-03 2.32E-04  7.24E-14 3.13E-15  23.13  93.4   435.6  23.6  78.96  3.38E-03 1.84E-04  1.84E-14 1.00E-15  18.4   91.51  263.7  18.5  77.69  2.00E-03 1.42E-04  5.25E-14 3.72E-15  14.11  97.3   167.4  15.4  81.65  -0.23  -0.3   -0.16 
CXOC J095813.0+020358   170 149.55422  2.066346 1.27  5.29E-04 1.04E-04  7.13E-15 1.40E-15   5.09  77.28   52.8  10.3  79.09  2.96E-04 6.97E-05  1.62E-15 3.80E-16   4.26  75.44   30.3   7.6  77.54  1.97E-04 7.54E-05  5.18E-15 1.98E-15   2.62  81.1    23.3   7.9  82.31  -0.21  -0.46   0.08 
